-0.021962097438517958, -0.06092347810044885, 3.051850947599719e-05
-0.5756607142393477, -0.17054883018136024, 0.5
-1.1169118927209638, -0.29128777561709285, 0.5
-1.6800181626458652, -0.42491153813898563, 0.5
-2.2120140565093607, -0.5900146127678454, 0.5
-2.747078604705166, -0.732939038425684, 0.5
-3.294574150349945, -0.8573592491447926, 0.5
-3.8482316797599196, -0.9485080209560692, 0.5
-4.39261744817486, -1.0766303981654346, 0.5
-4.951005580252968, -1.1917880019173026, 0.5
-5.496888636494987, -1.2921922514215112, 0.5
-6.048974840552546, -1.3778014578856528, 0.5
-6.604142032447271, -1.4467749269679189, 0.5
-7.149913945468143, -1.497292817570269, 0.5
-7.717314482142683, -1.4590753391385078, 0.5
-8.25180678407196, -1.3451775712892413, 0.5
-8.756434762792196, -1.1223350637592375, 0.5
-8.986115364881698, -0.6488250964321196, 0.5
-8.836900864902418, -0.15214015683159232, 0.5
-8.388840703759342, 0.12585619976744056, 0.5
-7.837112803652417, 0.050720636267215014, 0.5
-7.266713727556635, -0.04108534613624215, 0.5
-6.769897337188013, -0.27130096731707454, 0.5
-6.332591268757824, -0.6214811103418469, 0.5
-5.8514803011203185, -0.9033958469517529, 0.5
-5.37038989237044, -1.194548758212477, 0.5
-4.881463186873589, -1.4672426213510334, 0.5
-4.303165978344623, -1.5128748137503862, 0.5
-3.7515161791816354, -1.6231152988038957, 0.5
-3.1967812648508698, -1.7481438172981143, 0.5
-2.6514539679628797, -1.8971707769669592, 0.5
-2.112403897102922, -2.0646602055057883, 0.5
-1.5686685180990025, -2.2284647477790713, 0.5
-1.004357141442597, -2.2537414501421154, 0.5
-0.4769806071417406, -2.0627609356306493, 0.5
-0.07857869326835498, -1.6811852459795773, 0.5
0.13148238573921844, -1.1643115943297744, 0.5
0.09054142172681168, -0.646878753323108, 0.4545579393902402
-0.2656794360955246, -0.28948894841596484, -0.06323435163426619
